ID,OFFER_ID,TYPE,AMOUNT,CREATED_AT,UPDATED_AT
805141,768337,OfferReward::Instant,1,2021-03-24 19:49:50.000,2021-03-24 19:49:50.000
805140,768336,OfferReward::Instant,1,2021-03-24 19:49:50.000,2021-03-24 19:49:50.000
805139,768335,OfferReward::Instant,1,2021-03-24 19:49:50.000,2021-03-24 19:49:50.000
805138,768334,OfferReward::Instant,1,2021-03-24 19:49:50.000,2021-03-24 19:49:50.000
805137,768333,OfferReward::Instant,1,2021-03-24 19:48:35.000,2021-03-24 19:49:50.000
805136,768332,OfferReward::Fact,1.25,2021-03-24 19:48:16.000,2021-03-24 19:48:16.000
805135,768331,OfferReward::Fact,1.25,2021-03-24 19:48:16.000,2021-03-24 19:48:16.000
805134,768330,OfferReward::Fact,1.25,2021-03-24 19:48:15.000,2021-03-24 19:48:15.000
805133,768329,OfferReward::Fact,1.25,2021-03-24 19:48:14.000,2021-03-24 19:48:14.000
805132,768328,OfferReward::Fact,1.25,2021-03-24 19:47:08.000,2021-03-24 19:48:14.000
805131,768327,OfferReward::Instant,1.5,2021-03-24 19:43:19.000,2021-03-24 21:26:25.000
805130,768326,OfferReward::ShopNow,0,2021-03-24 19:41:55.000,2021-03-24 19:41:55.000
805129,768325,OfferReward::Fact,0.1000000015,2021-03-24 19:38:36.000,2021-03-24 20:09:16.000
805128,768324,OfferReward::Instant,1.5,2021-03-24 19:33:26.000,2021-03-24 19:33:26.000
805127,768323,OfferReward::Instant,1.5,2021-03-24 19:33:26.000,2021-03-24 19:33:26.000
805126,768322,OfferReward::Instant,1.5,2021-03-24 19:33:25.000,2021-03-24 19:33:25.000
805125,768321,OfferReward::Instant,1.5,2021-03-24 19:33:25.000,2021-03-24 19:33:25.000
805124,768320,OfferReward::Poll,1,2021-03-24 19:29:37.000,2021-03-24 19:29:37.000
805123,768319,OfferReward::Instant,1.5,2021-03-24 19:22:20.000,2021-03-24 19:22:20.000
805122,768318,OfferReward::Instant,1.5,2021-03-24 19:15:31.000,2021-03-24 19:15:31.000
805121,768317,OfferReward::Instant,1.25,2021-03-24 19:09:13.000,2021-03-24 19:09:13.000
805120,768316,OfferReward::Poll,0.25,2021-03-24 18:58:48.000,2021-03-24 19:00:59.000
805119,768315,OfferReward::Instant,0.5,2021-03-24 18:58:09.000,2021-03-24 18:58:09.000
805118,768314,OfferReward::Recipe,3,2021-03-24 18:49:04.000,2021-03-24 19:23:55.000
805117,768313,OfferReward::Instant,1.5,2021-03-24 18:47:43.000,2021-03-24 18:47:43.000
805116,768312,OfferReward::ShopNow,0,2021-03-24 18:36:34.000,2021-03-24 18:36:34.000
805115,768311,OfferReward::ShopNow,0,2021-03-24 18:36:34.000,2021-03-24 18:36:34.000
805114,768310,OfferReward::ShopNow,0,2021-03-24 18:36:34.000,2021-03-24 18:36:34.000
805113,768309,OfferReward::ShopNow,0,2021-03-24 18:36:34.000,2021-03-24 18:36:34.000
805112,768308,OfferReward::ShopNow,0,2021-03-24 18:36:34.000,2021-03-24 18:36:34.000
805111,768307,OfferReward::ShopNow,0,2021-03-24 18:36:33.000,2021-03-24 18:36:33.000
805110,768306,OfferReward::ShopNow,0,2021-03-24 18:36:33.000,2021-03-24 18:36:33.000
805109,768305,OfferReward::ShopNow,0,2021-03-24 18:36:33.000,2021-03-24 18:36:33.000
805108,768304,OfferReward::ShopNow,0,2021-03-24 18:36:33.000,2021-03-24 18:36:33.000
805107,768303,OfferReward::ShopNow,0,2021-03-24 18:36:33.000,2021-03-24 18:36:33.000
805106,768302,OfferReward::ShopNow,0,2021-03-24 18:36:32.000,2021-03-24 18:36:32.000
805105,768301,OfferReward::ShopNow,0,2021-03-24 18:36:32.000,2021-03-24 18:36:32.000
805104,768300,OfferReward::ShopNow,0,2021-03-24 18:36:32.000,2021-03-24 18:36:32.000
805103,768299,OfferReward::ShopNow,0,2021-03-24 18:36:32.000,2021-03-24 18:36:32.000
805102,768298,OfferReward::ShopNow,0,2021-03-24 18:36:32.000,2021-03-24 18:36:32.000
805101,768297,OfferReward::ShopNow,0,2021-03-24 18:36:31.000,2021-03-24 18:36:31.000
805100,768296,OfferReward::ShopNow,0,2021-03-24 18:36:31.000,2021-03-24 18:36:31.000
805099,768295,OfferReward::ShopNow,0,2021-03-24 18:36:31.000,2021-03-24 18:36:31.000
805098,768294,OfferReward::ShopNow,0,2021-03-24 18:36:31.000,2021-03-24 18:36:31.000
805097,768293,OfferReward::ShopNow,0,2021-03-24 18:36:15.000,2021-03-24 18:36:15.000
805096,768292,OfferReward::ShopNow,0,2021-03-24 18:36:15.000,2021-03-24 18:36:15.000
805095,768291,OfferReward::ShopNow,0,2021-03-24 18:36:15.000,2021-03-24 18:36:15.000
805094,768290,OfferReward::ShopNow,0,2021-03-24 18:36:15.000,2021-03-24 18:36:15.000
805093,768289,OfferReward::ShopNow,0,2021-03-24 18:36:15.000,2021-03-24 18:36:15.000
805092,768288,OfferReward::ShopNow,0,2021-03-24 18:36:14.000,2021-03-24 18:36:14.000
805091,768287,OfferReward::ShopNow,0,2021-03-24 18:36:14.000,2021-03-24 18:36:14.000
805090,768286,OfferReward::ShopNow,0,2021-03-24 18:36:14.000,2021-03-24 18:36:14.000
805089,768285,OfferReward::ShopNow,0,2021-03-24 18:36:14.000,2021-03-24 18:36:14.000
805088,768284,OfferReward::ShopNow,0,2021-03-24 18:36:14.000,2021-03-24 18:36:14.000
805087,768283,OfferReward::ShopNow,0,2021-03-24 18:36:14.000,2021-03-24 18:36:14.000
805086,768282,OfferReward::ShopNow,0,2021-03-24 18:36:14.000,2021-03-24 18:36:14.000
805085,768281,OfferReward::ShopNow,0,2021-03-24 18:36:14.000,2021-03-24 18:36:14.000
805084,768280,OfferReward::ShopNow,0,2021-03-24 18:36:13.000,2021-03-24 18:36:13.000
805083,768279,OfferReward::ShopNow,0,2021-03-24 18:36:13.000,2021-03-24 18:36:13.000
805082,768278,OfferReward::ShopNow,0,2021-03-24 18:36:13.000,2021-03-24 18:36:13.000
805081,768277,OfferReward::ShopNow,0,2021-03-24 18:36:13.000,2021-03-24 18:36:13.000
805080,768276,OfferReward::ShopNow,0,2021-03-24 18:36:13.000,2021-03-24 18:36:13.000
805079,768275,OfferReward::ShopNow,0,2021-03-24 18:36:13.000,2021-03-24 18:36:13.000
805078,768274,OfferReward::Instant,0.75,2021-03-24 18:31:45.000,2021-03-24 18:33:01.000
805077,768273,OfferReward::Instant,2,2021-03-24 18:31:40.000,2021-03-24 18:31:40.000
805074,768272,OfferReward::Instant,1,2021-03-24 18:20:20.000,2021-03-24 18:20:20.000
805075,768271,OfferReward::Instant,0.5,2021-03-24 18:23:06.000,2021-03-24 18:23:06.000
805070,768270,OfferReward::ShopNow,0,2021-03-24 17:59:10.000,2021-03-24 18:36:31.000
805069,768269,OfferReward::ShopNow,0,2021-03-24 17:54:53.000,2021-03-24 18:36:13.000
805071,768268,OfferReward::Instant,0.75,2021-03-24 18:06:55.000,2021-03-24 18:06:55.000
805067,768267,OfferReward::Fact,1.25,2021-03-24 17:47:28.000,2021-03-24 17:47:28.000
805066,768266,OfferReward::Instant,1,2021-03-24 17:44:50.000,2021-03-24 17:44:50.000
805065,768265,OfferReward::Instant,1,2021-03-24 17:44:50.000,2021-03-24 17:44:50.000
805064,768264,OfferReward::Instant,1,2021-03-24 17:44:49.000,2021-03-24 17:44:49.000
805063,768263,OfferReward::Instant,0.5,2021-03-24 17:44:49.000,2021-03-24 17:44:49.000
805061,768262,OfferReward::Instant,0.5,2021-03-24 17:44:48.000,2021-03-24 17:44:48.000
805060,768261,OfferReward::Instant,0.5,2021-03-24 17:44:48.000,2021-03-24 17:44:48.000
805062,768260,OfferReward::Instant,1,2021-03-24 17:44:49.000,2021-03-24 17:44:49.000
805059,768259,OfferReward::Instant,0.5,2021-03-24 17:44:47.000,2021-03-24 17:44:47.000
805058,768258,OfferReward::Instant,1,2021-03-24 17:44:44.000,2021-03-24 17:44:44.000
805057,768257,OfferReward::Instant,1,2021-03-24 17:44:44.000,2021-03-24 17:44:44.000
805056,768256,OfferReward::Instant,1,2021-03-24 17:44:43.000,2021-03-24 17:44:43.000
805055,768255,OfferReward::Instant,1,2021-03-24 17:44:42.000,2021-03-24 17:44:42.000
805054,768254,OfferReward::Instant,3,2021-03-24 17:38:32.000,2021-03-24 17:44:39.000
805053,768253,OfferReward::Instant,0.75,2021-03-24 17:33:31.000,2021-03-24 17:36:05.000
805052,768252,OfferReward::Instant,1.75,2021-03-24 17:30:54.000,2021-03-24 17:30:54.000
805051,768251,OfferReward::ShopNow,0,2021-03-24 17:19:56.000,2021-03-24 17:19:56.000
805050,768250,OfferReward::ShopNow,0,2021-03-24 17:19:56.000,2021-03-24 17:19:56.000
805049,768249,OfferReward::ShopNow,0,2021-03-24 17:19:56.000,2021-03-24 17:19:56.000
805048,768248,OfferReward::ShopNow,0,2021-03-24 17:19:56.000,2021-03-24 17:19:56.000
805047,768247,OfferReward::ShopNow,0,2021-03-24 17:19:55.000,2021-03-24 17:19:55.000
805046,768246,OfferReward::ShopNow,0,2021-03-24 17:19:55.000,2021-03-24 17:19:55.000
805045,768245,OfferReward::ShopNow,0,2021-03-24 17:19:55.000,2021-03-24 17:19:55.000
805044,768244,OfferReward::ShopNow,0,2021-03-24 17:19:55.000,2021-03-24 17:19:55.000
805043,768243,OfferReward::ShopNow,0,2021-03-24 17:19:55.000,2021-03-24 17:19:55.000
805042,768242,OfferReward::ShopNow,0,2021-03-24 17:19:55.000,2021-03-24 17:19:55.000
805041,768241,OfferReward::ShopNow,0,2021-03-24 17:19:55.000,2021-03-24 17:19:55.000
805040,768240,OfferReward::ShopNow,0,2021-03-24 17:19:54.000,2021-03-24 17:19:54.000
805039,768239,OfferReward::ShopNow,0,2021-03-24 17:19:54.000,2021-03-24 17:19:54.000
805038,768238,OfferReward::ShopNow,0,2021-03-24 17:19:54.000,2021-03-24 17:19:54.000
805037,768237,OfferReward::ShopNow,0,2021-03-24 17:19:54.000,2021-03-24 17:19:54.000
805036,768236,OfferReward::ShopNow,0,2021-03-24 17:19:54.000,2021-03-24 17:19:54.000
805035,768235,OfferReward::ShopNow,0,2021-03-24 17:19:54.000,2021-03-24 17:19:54.000
805034,768234,OfferReward::ShopNow,0,2021-03-24 17:19:54.000,2021-03-24 17:19:54.000
805033,768233,OfferReward::ShopNow,0,2021-03-24 17:19:54.000,2021-03-24 17:19:54.000
805032,768232,OfferReward::ShopNow,0,2021-03-24 17:19:54.000,2021-03-24 17:19:54.000
805030,768231,OfferReward::ShopNow,0,2021-03-24 17:10:51.000,2021-03-24 17:10:51.000
805029,768230,OfferReward::ShopNow,0,2021-03-24 17:10:51.000,2021-03-24 17:10:51.000
805028,768229,OfferReward::ShopNow,0,2021-03-24 17:10:51.000,2021-03-24 17:10:51.000
805027,768228,OfferReward::ShopNow,0,2021-03-24 17:10:50.000,2021-03-24 17:10:50.000
805026,768227,OfferReward::ShopNow,0,2021-03-24 17:10:50.000,2021-03-24 17:10:50.000
805025,768226,OfferReward::ShopNow,0,2021-03-24 17:10:50.000,2021-03-24 17:10:50.000
805024,768225,OfferReward::ShopNow,0,2021-03-24 17:10:49.000,2021-03-24 17:10:49.000
805023,768224,OfferReward::ShopNow,0,2021-03-24 17:10:49.000,2021-03-24 17:10:49.000
805022,768223,OfferReward::ShopNow,0,2021-03-24 17:10:48.000,2021-03-24 17:10:48.000
805021,768222,OfferReward::ShopNow,0,2021-03-24 17:10:48.000,2021-03-24 17:10:48.000
805020,768221,OfferReward::ShopNow,0,2021-03-24 17:10:48.000,2021-03-24 17:10:48.000
805019,768220,OfferReward::ShopNow,0,2021-03-24 17:10:47.000,2021-03-24 17:10:47.000
805018,768219,OfferReward::ShopNow,0,2021-03-24 17:10:47.000,2021-03-24 17:10:47.000
805017,768218,OfferReward::ShopNow,0,2021-03-24 17:10:47.000,2021-03-24 17:10:47.000
805016,768217,OfferReward::ShopNow,0,2021-03-24 17:10:46.000,2021-03-24 17:10:46.000
805015,768216,OfferReward::ShopNow,0,2021-03-24 17:10:46.000,2021-03-24 17:10:46.000
805014,768215,OfferReward::ShopNow,0,2021-03-24 17:10:46.000,2021-03-24 17:10:46.000
805013,768214,OfferReward::ShopNow,0,2021-03-24 17:10:46.000,2021-03-24 17:10:46.000
805012,768213,OfferReward::ShopNow,0,2021-03-24 17:10:45.000,2021-03-24 17:10:45.000
805011,768212,OfferReward::ShopNow,0,2021-03-24 17:09:38.000,2021-03-24 17:09:38.000
805010,768211,OfferReward::ShopNow,0,2021-03-24 17:09:37.000,2021-03-24 17:09:37.000
805009,768210,OfferReward::ShopNow,0,2021-03-24 17:09:37.000,2021-03-24 17:09:37.000
805008,768209,OfferReward::ShopNow,0,2021-03-24 17:09:37.000,2021-03-24 17:09:37.000
805007,768208,OfferReward::ShopNow,0,2021-03-24 17:09:36.000,2021-03-24 17:09:36.000
805006,768207,OfferReward::ShopNow,0,2021-03-24 17:09:36.000,2021-03-24 17:09:36.000
805005,768206,OfferReward::ShopNow,0,2021-03-24 17:09:36.000,2021-03-24 17:09:36.000
805004,768205,OfferReward::ShopNow,0,2021-03-24 17:09:35.000,2021-03-24 17:09:35.000
805003,768204,OfferReward::ShopNow,0,2021-03-24 17:09:35.000,2021-03-24 17:09:35.000
805002,768203,OfferReward::ShopNow,0,2021-03-24 17:09:35.000,2021-03-24 17:09:35.000
805001,768202,OfferReward::ShopNow,0,2021-03-24 17:09:34.000,2021-03-24 17:09:34.000
805000,768201,OfferReward::ShopNow,0,2021-03-24 17:09:34.000,2021-03-24 17:09:34.000
804999,768200,OfferReward::ShopNow,0,2021-03-24 17:09:34.000,2021-03-24 17:09:34.000
804998,768199,OfferReward::ShopNow,0,2021-03-24 17:09:33.000,2021-03-24 17:09:33.000
804997,768198,OfferReward::ShopNow,0,2021-03-24 17:09:33.000,2021-03-24 17:09:33.000
804996,768197,OfferReward::ShopNow,0,2021-03-24 17:09:33.000,2021-03-24 17:09:33.000
804995,768196,OfferReward::ShopNow,0,2021-03-24 17:09:32.000,2021-03-24 17:09:32.000
804994,768195,OfferReward::ShopNow,0,2021-03-24 17:09:32.000,2021-03-24 17:09:32.000
804993,768194,OfferReward::ShopNow,0,2021-03-24 17:09:32.000,2021-03-24 17:09:32.000
805031,768193,OfferReward::Fact,1.5,2021-03-24 17:17:14.000,2021-03-24 17:17:14.000
804992,768192,OfferReward::Instant,2,2021-03-24 17:05:21.000,2021-03-24 23:27:58.000
804991,768191,OfferReward::ShopNow,5,2021-03-24 16:57:16.000,2021-03-24 16:57:16.000
804990,768190,OfferReward::Instant,1,2021-03-24 16:54:37.000,2021-03-24 23:44:19.000
804989,768189,OfferReward::Instant,3.99000001,2021-03-24 16:54:35.000,2021-03-24 16:54:35.000
804988,768188,OfferReward::Fact,0.6000000238,2021-03-24 16:46:58.000,2021-03-24 16:46:58.000
804987,768187,OfferReward::Fact,0.6000000238,2021-03-24 16:46:58.000,2021-03-24 16:46:58.000
804986,768186,OfferReward::Fact,0.6000000238,2021-03-24 16:46:58.000,2021-03-24 16:46:58.000
804985,768185,OfferReward::Fact,0.6000000238,2021-03-24 16:46:58.000,2021-03-24 16:46:58.000
804984,768184,OfferReward::Fact,2,2021-03-24 16:40:43.000,2021-03-24 16:40:43.000
804983,768183,OfferReward::Fact,2,2021-03-24 16:40:43.000,2021-03-24 16:40:43.000
804982,768182,OfferReward::Fact,2,2021-03-24 16:40:22.000,2021-03-24 16:40:22.000
804981,768181,OfferReward::Fact,2,2021-03-24 16:40:22.000,2021-03-24 16:40:22.000
804980,768180,OfferReward::Fact,2,2021-03-24 16:40:01.000,2021-03-24 16:40:01.000
804979,768179,OfferReward::Fact,2,2021-03-24 16:40:01.000,2021-03-24 16:40:01.000
804978,768178,OfferReward::Instant,1,2021-03-24 16:36:21.000,2021-03-24 16:36:21.000
804977,768177,OfferReward::Instant,1,2021-03-24 16:36:20.000,2021-03-24 16:36:20.000
804976,768176,OfferReward::Instant,1,2021-03-24 16:36:20.000,2021-03-24 16:36:20.000
804975,768175,OfferReward::Instant,1,2021-03-24 16:36:19.000,2021-03-24 16:36:19.000
804974,768174,OfferReward::ShopNow,0,2021-03-24 16:21:24.000,2021-03-24 16:21:24.000
804973,768173,OfferReward::Fact,2,2021-03-24 16:20:10.000,2021-03-24 16:20:10.000
804972,768172,OfferReward::Fact,2,2021-03-24 16:20:10.000,2021-03-24 16:20:10.000
804971,768171,OfferReward::Video,0.1000000015,2021-03-24 16:19:03.000,2021-03-24 19:00:32.000
804970,768170,OfferReward::Fact,2,2021-03-24 16:18:54.000,2021-03-24 16:18:54.000
804969,768169,OfferReward::Fact,2,2021-03-24 16:18:53.000,2021-03-24 16:18:53.000
804968,768168,OfferReward::ShopNow,0,2021-03-24 16:17:37.000,2021-03-24 16:17:37.000
804967,768167,OfferReward::ShopNow,0,2021-03-24 16:17:37.000,2021-03-24 16:17:37.000
804966,768166,OfferReward::ShopNow,0,2021-03-24 16:17:37.000,2021-03-24 16:17:37.000
804965,768165,OfferReward::ShopNow,0,2021-03-24 16:17:37.000,2021-03-24 16:17:37.000
804964,768164,OfferReward::ShopNow,0,2021-03-24 16:17:37.000,2021-03-24 16:17:37.000
804963,768163,OfferReward::ShopNow,0,2021-03-24 16:17:37.000,2021-03-24 16:17:37.000
804962,768162,OfferReward::ShopNow,0,2021-03-24 16:17:37.000,2021-03-24 16:17:37.000
804961,768161,OfferReward::ShopNow,0,2021-03-24 16:17:36.000,2021-03-24 16:17:36.000
804960,768160,OfferReward::ShopNow,0,2021-03-24 16:17:36.000,2021-03-24 16:17:36.000
804959,768159,OfferReward::ShopNow,0,2021-03-24 16:17:36.000,2021-03-24 16:17:36.000
804958,768158,OfferReward::ShopNow,0,2021-03-24 16:17:36.000,2021-03-24 16:17:36.000
804957,768157,OfferReward::ShopNow,0,2021-03-24 16:17:36.000,2021-03-24 16:17:36.000
804956,768156,OfferReward::ShopNow,0,2021-03-24 16:17:36.000,2021-03-24 16:17:36.000
804955,768155,OfferReward::ShopNow,0,2021-03-24 16:17:36.000,2021-03-24 16:17:36.000
804954,768154,OfferReward::ShopNow,0,2021-03-24 16:17:36.000,2021-03-24 16:17:36.000
804953,768153,OfferReward::ShopNow,0,2021-03-24 16:17:36.000,2021-03-24 16:17:36.000
804952,768152,OfferReward::ShopNow,0,2021-03-24 16:17:35.000,2021-03-24 16:17:35.000
804951,768151,OfferReward::ShopNow,0,2021-03-24 16:17:35.000,2021-03-24 16:17:35.000
804950,768150,OfferReward::ShopNow,0,2021-03-24 16:17:35.000,2021-03-24 16:17:35.000
804949,768149,OfferReward::ShopNow,0,2021-03-24 16:13:39.000,2021-03-24 16:13:39.000
804948,768148,OfferReward::ShopNow,0,2021-03-24 16:13:39.000,2021-03-24 16:13:39.000
804947,768147,OfferReward::ShopNow,0,2021-03-24 16:13:38.000,2021-03-24 16:13:38.000
804946,768146,OfferReward::ShopNow,0,2021-03-24 16:13:38.000,2021-03-24 16:13:38.000
804945,768145,OfferReward::ShopNow,0,2021-03-24 16:13:38.000,2021-03-24 16:13:38.000
804944,768144,OfferReward::ShopNow,0,2021-03-24 16:13:38.000,2021-03-24 16:13:38.000
804943,768143,OfferReward::ShopNow,0,2021-03-24 16:13:38.000,2021-03-24 16:13:38.000
804942,768142,OfferReward::ShopNow,0,2021-03-24 16:13:37.000,2021-03-24 16:13:37.000
804941,768141,OfferReward::ShopNow,0,2021-03-24 16:13:37.000,2021-03-24 16:13:37.000
804940,768140,OfferReward::ShopNow,0,2021-03-24 16:13:37.000,2021-03-24 16:13:37.000
804939,768139,OfferReward::ShopNow,0,2021-03-24 16:13:37.000,2021-03-24 16:13:37.000
804938,768138,OfferReward::ShopNow,0,2021-03-24 16:13:36.000,2021-03-24 16:13:36.000
804937,768137,OfferReward::ShopNow,0,2021-03-24 16:13:36.000,2021-03-24 16:13:36.000
804936,768136,OfferReward::ShopNow,0,2021-03-24 16:13:36.000,2021-03-24 16:13:36.000
804935,768135,OfferReward::ShopNow,0,2021-03-24 16:13:36.000,2021-03-24 16:13:36.000
804934,768134,OfferReward::ShopNow,0,2021-03-24 16:13:36.000,2021-03-24 16:13:36.000
804933,768133,OfferReward::ShopNow,0,2021-03-24 16:13:35.000,2021-03-24 16:13:35.000
804932,768132,OfferReward::ShopNow,0,2021-03-24 16:13:35.000,2021-03-24 16:13:35.000
804931,768131,OfferReward::ShopNow,0,2021-03-24 16:13:35.000,2021-03-24 16:13:35.000
804930,768130,OfferReward::Fact,2,2021-03-24 16:12:58.000,2021-03-24 16:12:58.000
804929,768129,OfferReward::Fact,2,2021-03-24 16:12:58.000,2021-03-24 16:12:58.000
804928,768128,OfferReward::Fact,2,2021-03-24 16:12:58.000,2021-03-24 16:12:58.000
804927,768127,OfferReward::Fact,2,2021-03-24 16:12:57.000,2021-03-24 16:12:57.000
804926,768126,OfferReward::Video,0.1000000015,2021-03-24 16:12:21.000,2021-03-24 18:19:14.000
804925,768125,OfferReward::Video,0.1000000015,2021-03-24 15:59:42.000,2021-03-24 18:58:20.000
804924,768124,OfferReward::Recipe,1,2021-03-24 15:57:23.000,2021-03-24 15:57:23.000
804923,768123,OfferReward::Recipe,1,2021-03-24 15:57:23.000,2021-03-24 15:57:23.000
804922,768122,OfferReward::Recipe,1,2021-03-24 15:57:23.000,2021-03-24 15:57:23.000
804921,768121,OfferReward::Recipe,1,2021-03-24 15:57:23.000,2021-03-24 15:57:23.000
804920,768120,OfferReward::ShopNow,0,2021-03-24 15:55:32.000,2021-03-24 15:55:32.000
804919,768119,OfferReward::ShopNow,0,2021-03-24 15:55:32.000,2021-03-24 15:55:32.000
804918,768118,OfferReward::ShopNow,0,2021-03-24 15:55:31.000,2021-03-24 15:55:31.000
804917,768117,OfferReward::ShopNow,0,2021-03-24 15:55:31.000,2021-03-24 15:55:31.000
804916,768116,OfferReward::ShopNow,0,2021-03-24 15:55:31.000,2021-03-24 15:55:31.000
804915,768115,OfferReward::ShopNow,0,2021-03-24 15:55:31.000,2021-03-24 15:55:31.000
804914,768114,OfferReward::ShopNow,0,2021-03-24 15:55:31.000,2021-03-24 15:55:31.000
804913,768113,OfferReward::ShopNow,0,2021-03-24 15:55:30.000,2021-03-24 15:55:30.000
804912,768112,OfferReward::ShopNow,0,2021-03-24 15:55:30.000,2021-03-24 15:55:30.000
804911,768111,OfferReward::ShopNow,0,2021-03-24 15:55:30.000,2021-03-24 15:55:30.000
804910,768110,OfferReward::ShopNow,0,2021-03-24 15:55:30.000,2021-03-24 15:55:30.000
804909,768109,OfferReward::ShopNow,0,2021-03-24 15:55:29.000,2021-03-24 15:55:29.000
804908,768108,OfferReward::ShopNow,0,2021-03-24 15:55:29.000,2021-03-24 15:55:29.000
804907,768107,OfferReward::ShopNow,0,2021-03-24 15:55:29.000,2021-03-24 15:55:29.000
804906,768106,OfferReward::ShopNow,0,2021-03-24 15:55:29.000,2021-03-24 15:55:29.000
804905,768105,OfferReward::ShopNow,0,2021-03-24 15:55:29.000,2021-03-24 15:55:29.000
804904,768104,OfferReward::ShopNow,0,2021-03-24 15:55:28.000,2021-03-24 15:55:28.000
804903,768103,OfferReward::ShopNow,0,2021-03-24 15:55:28.000,2021-03-24 15:55:28.000
804902,768102,OfferReward::ShopNow,0,2021-03-24 15:55:28.000,2021-03-24 15:55:28.000
804901,768101,OfferReward::Instant,0.400000006,2021-03-24 15:52:39.000,2021-03-24 16:10:28.000
804900,768100,OfferReward::Instant,0.400000006,2021-03-24 15:52:15.000,2021-03-24 15:59:15.000
804899,768099,OfferReward::Video,0.1000000015,2021-03-24 15:47:41.000,2021-03-24 19:00:10.000
804898,768098,OfferReward::VideoAd,0.1000000015,2021-03-24 15:47:26.000,2021-03-24 15:47:26.000
804897,768097,OfferReward::Instant,0.5,2021-03-24 15:41:05.000,2021-03-24 15:41:05.000
804896,768096,OfferReward::Instant,0.5,2021-03-24 15:41:04.000,2021-03-24 15:41:04.000
804895,768095,OfferReward::Instant,0.5,2021-03-24 15:41:03.000,2021-03-24 15:41:03.000
804894,768094,OfferReward::Instant,0.5,2021-03-24 15:41:03.000,2021-03-24 15:41:03.000
804893,768093,OfferReward::Instant,0.400000006,2021-03-24 15:33:16.000,2021-03-24 15:47:41.000
804892,768092,OfferReward::Instant,0.400000006,2021-03-24 15:31:55.000,2021-03-24 15:40:25.000
804891,768091,OfferReward::Fact,2,2021-03-24 15:26:36.000,2021-03-24 15:37:31.000
804890,768090,OfferReward::Instant,0.400000006,2021-03-24 15:20:39.000,2021-03-24 15:31:35.000
804889,768089,OfferReward::Instant,0.400000006,2021-03-24 15:14:22.000,2021-03-24 15:19:23.000
804888,768088,OfferReward::Fact,3,2021-03-24 15:14:15.000,2021-03-24 15:35:53.000
